iso3,country,year,rank,n_ranked,rank_pct,score_raw,score_100,score_scale,panel_a,panel_b,latam_panel,country_source,source_file,source_sheet
GUY,Guyana,2019,145,194,0.7461139896373057,2.0937599330000003,20.937599330000005,0-10,0,0,0,Guyana,SHARED_-2019-Index-data-for-report.xlsx,Rankings
GUY,Guyana,2020,141,172,0.8187134502923976,30.55,30.55,0-100,0,0,0,Guyana,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
GUY,Guyana,2022,122,181,0.6722222222222223,33.51820323,33.51820323,0-100,0,0,0,Guyana,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
GUY,Guyana,2023,116,193,0.5989583333333334,36.7932748,36.7932748,0-100,0,0,0,Guyana,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
GUY,Guyana,2024,126,188,0.6684491978609626,37.23458971,37.23458971,0-100,0,0,0,Guyana,2024-GAIRI-data.xlsx,Ranking
GUY,Guyana,2025,146,195,0.7474226804123711,25.47,25.47,0-100,0,0,0,Guyana,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
HND,Honduras,2019,96,194,0.49222797927461137,4.135088938571428,41.35088938571428,0-10,0,1,1,Honduras,SHARED_-2019-Index-data-for-report.xlsx,Rankings
HND,Honduras,2020,135,172,0.783625730994152,30.966,30.966,0-100,0,1,1,Honduras,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HND,Honduras,2021,115,160,0.7169811320754716,34.91378879,34.91378879,0-100,0,1,1,Honduras,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HND,Honduras,2022,134,181,0.7388888888888889,31.04337178,31.04337178,0-100,0,1,1,Honduras,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
HND,Honduras,2023,139,193,0.71875,32.63199659,32.63199659,0-100,0,1,1,Honduras,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
HND,Honduras,2024,159,188,0.8449197860962567,29.83450267,29.83450267,0-100,0,1,1,Honduras,2024-GAIRI-data.xlsx,Ranking
HND,Honduras,2025,157,195,0.8041237113402062,22.96,22.96,0-100,0,1,1,Honduras,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
HRV,Croatia,2019,62,194,0.3160621761658031,5.272676846252306,52.72676846252306,0-10,0,0,0,Croatia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
HRV,Croatia,2020,58,172,0.3333333333333333,48.615,48.615,0-100,0,0,0,Croatia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HRV,Croatia,2021,61,160,0.37735849056603776,52.29801885,52.29801885,0-100,0,0,0,Croatia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HRV,Croatia,2022,66,181,0.3611111111111111,48.58505521,48.58505521,0-100,0,0,0,Croatia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
HRV,Croatia,2023,70,193,0.359375,49.34199305,49.34199305,0-100,0,0,0,Croatia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
HRV,Croatia,2024,74,188,0.39037433155080214,51.62288743,51.62288743,0-100,0,0,0,Croatia,2024-GAIRI-data.xlsx,Ranking
HRV,Croatia,2025,72,195,0.36597938144329895,49.79,49.79,0-100,0,0,0,Croatia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
HTI,Haiti,2019,150,194,0.772020725388601,2.0341603002857145,20.341603002857145,0-10,0,0,0,Haiti,SHARED_-2019-Index-data-for-report.xlsx,Rankings
HTI,Haiti,2020,170,172,0.9883040935672515,21.107,21.107,0-100,0,0,0,Haiti,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HTI,Haiti,2021,152,160,0.949685534591195,25.13503439,25.13503439,0-100,0,0,0,Haiti,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HTI,Haiti,2022,178,181,0.9833333333333333,18.60688175,18.60688175,0-100,0,0,0,Haiti,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
HTI,Haiti,2023,184,193,0.953125,21.97179066,21.97179066,0-100,0,0,0,Haiti,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
HTI,Haiti,2024,184,188,0.9786096256684492,20.05762277,20.05762277,0-100,0,0,0,Haiti,2024-GAIRI-data.xlsx,Ranking
HTI,Haiti,2025,190,195,0.9742268041237113,14.94,14.94,0-100,0,0,0,Haiti,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
HUN,Hungary,2019,48,194,0.24352331606217617,5.79401353835768,57.9401353835768,0-10,0,0,0,Hungary,SHARED_-2019-Index-data-for-report.xlsx,Rankings
HUN,Hungary,2020,41,172,0.23391812865497075,55.818,55.818,0-100,0,0,0,Hungary,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HUN,Hungary,2021,43,160,0.2641509433962264,59.71500633,59.71500633,0-100,0,0,0,Hungary,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
HUN,Hungary,2022,42,181,0.22777777777777777,61.43939487,61.43939487,0-100,0,0,0,Hungary,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
HUN,Hungary,2023,45,193,0.22916666666666666,60.66027035,60.66027035,0-100,0,0,0,Hungary,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
HUN,Hungary,2024,43,188,0.22459893048128343,63.63204457,63.63204457,0-100,0,0,0,Hungary,2024-GAIRI-data.xlsx,Ranking
HUN,Hungary,2025,35,195,0.17525773195876287,63.17,63.17,0-100,0,0,0,Hungary,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
IDN,Indonesia,2019,57,194,0.29015544041450775,5.41957546373709,54.1957546373709,0-10,0,0,0,Indonesia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
IDN,Indonesia,2020,62,172,0.3567251461988304,47.528,47.528,0-100,0,0,0,Indonesia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IDN,Indonesia,2021,47,160,0.2893081761006289,58.13597168,58.13597168,0-100,0,0,0,Indonesia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IDN,Indonesia,2022,43,181,0.23333333333333334,60.89255185,60.89255185,0-100,0,0,0,Indonesia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
IDN,Indonesia,2023,42,193,0.21354166666666666,61.03492368,61.03492368,0-100,0,0,0,Indonesia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
IDN,Indonesia,2024,38,188,0.19786096256684493,65.85124932,65.85124932,0-100,0,0,0,Indonesia,2024-GAIRI-data.xlsx,Ranking
IDN,Indonesia,2025,46,195,0.23195876288659795,59.87,59.87,0-100,0,0,0,Indonesia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
IND,India,2019,17,194,0.08290155440414508,7.515334304362437,75.15334304362437,0-10,0,0,0,India,SHARED_-2019-Index-data-for-report.xlsx,Rankings
IND,India,2020,40,172,0.22807017543859648,55.983,55.983,0-100,0,0,0,India,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IND,India,2021,51,160,0.31446540880503143,56.10603803,56.10603803,0-100,0,0,0,India,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IND,India,2022,32,181,0.17222222222222222,63.66522524,63.66522524,0-100,0,0,0,India,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
IND,India,2023,40,193,0.203125,62.57800735,62.57800735,0-100,0,0,0,India,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
IND,India,2024,46,188,0.24064171122994651,62.80654813,62.80654813,0-100,0,0,0,India,2024-GAIRI-data.xlsx,Ranking
IND,India,2025,27,195,0.13402061855670103,66.55,66.55,0-100,0,0,0,India,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
IRL,Ireland,2019,34,194,0.17098445595854922,6.542413401744888,65.42413401744888,0-10,0,0,0,Ireland,SHARED_-2019-Index-data-for-report.xlsx,Rankings
IRL,Ireland,2020,21,172,0.11695906432748537,68.244,68.244,0-100,0,0,0,Ireland,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IRL,Ireland,2021,17,160,0.10062893081761007,72.79927998,72.79927998,0-100,0,0,0,Ireland,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IRL,Ireland,2022,18,181,0.09444444444444444,70.75787951,70.75787951,0-100,0,0,0,Ireland,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
IRL,Ireland,2023,20,193,0.09895833333333333,69.82192222,69.82192222,0-100,0,0,0,Ireland,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
IRL,Ireland,2024,18,188,0.09090909090909091,73.18014934,73.18014934,0-100,0,0,0,Ireland,2024-GAIRI-data.xlsx,Ranking
IRL,Ireland,2025,17,195,0.08247422680412371,70.58,70.58,0-100,0,0,0,Ireland,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
IRN,Iran,2019,72,194,0.36787564766839376,5.0494704436727265,50.49470443672726,0-10,0,0,0,Iran,SHARED_-2019-Index-data-for-report.xlsx,Rankings
IRN,Iran,2020,75,172,0.4327485380116959,42.894,42.894,0-100,0,0,0,Iran,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IRN,Iran,2021,72,160,0.44654088050314467,46.2258541,46.2258541,0-100,0,0,0,Iran,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IRN,Iran,2022,75,181,0.4111111111111111,45.29521769,45.29521769,0-100,0,0,0,Iran,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
IRN,Iran,2023,94,193,0.484375,42.07324885,42.07324885,0-100,0,0,0,Iran (Islamic Republic of),2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
IRN,Iran,2024,91,188,0.48128342245989303,43.88147313,43.88147313,0-100,0,0,0,Iran (Islamic Republic of),2024-GAIRI-data.xlsx,Ranking
IRN,Iran,2025,76,195,0.3865979381443299,48.34,48.34,0-100,0,0,0,Iran (Islamic Republic of),2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
IRQ,Iraq,2019,156,194,0.8031088082901554,1.657,16.57,0-10,0,0,0,Iraq,SHARED_-2019-Index-data-for-report.xlsx,Rankings
IRQ,Iraq,2020,116,172,0.672514619883041,33.876,33.876,0-100,0,0,0,Iraq,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IRQ,Iraq,2021,104,160,0.6477987421383647,36.93068457,36.93068457,0-100,0,0,0,Iraq,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
IRQ,Iraq,2022,131,181,0.7222222222222222,31.52182498,31.52182498,0-100,0,0,0,Iraq,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
IRQ,Iraq,2023,133,193,0.6875,33.39561913,33.39561913,0-100,0,0,0,Iraq,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
IRQ,Iraq,2024,107,188,0.5668449197860963,40.90613432,40.90613432,0-100,0,0,0,Iraq,2024-GAIRI-data.xlsx,Ranking
IRQ,Iraq,2025,128,195,0.654639175257732,29.37,29.37,0-100,0,0,0,Iraq,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
ISL,Iceland,2019,28,194,0.13989637305699482,6.809257053368459,68.09257053368458,0-10,0,0,0,Iceland,SHARED_-2019-Index-data-for-report.xlsx,Rankings
ISL,Iceland,2020,35,172,0.19883040935672514,57.631,57.631,0-100,0,0,0,Iceland,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ISL,Iceland,2021,46,160,0.2830188679245283,58.52549589,58.52549589,0-100,0,0,0,Iceland,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ISL,Iceland,2022,45,181,0.24444444444444444,59.84295226,59.84295226,0-100,0,0,0,Iceland,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
ISL,Iceland,2023,21,193,0.10416666666666667,69.5940496,69.5940496,0-100,0,0,0,Iceland,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
ISL,Iceland,2024,29,188,0.1497326203208556,69.82023722,69.82023722,0-100,0,0,0,Iceland,2024-GAIRI-data.xlsx,Ranking
ISL,Iceland,2025,44,195,0.22164948453608246,60.49,60.49,0-100,0,0,0,Iceland,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
ISR,Israel,2019,21,194,0.10362694300518134,7.348204120546201,73.48204120546201,0-10,0,0,0,Israel,SHARED_-2019-Index-data-for-report.xlsx,Rankings
ISR,Israel,2020,20,172,0.1111111111111111,68.825,68.825,0-100,0,0,0,Israel,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ISR,Israel,2021,20,160,0.11949685534591195,70.00840751,70.00840751,0-100,0,0,0,Israel,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ISR,Israel,2022,20,181,0.10555555555555556,70.11641725,70.11641725,0-100,0,0,0,Israel,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
ISR,Israel,2023,30,193,0.15104166666666666,65.4642356,65.4642356,0-100,0,0,0,Israel,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
ISR,Israel,2024,17,188,0.0855614973262032,74.52155598,74.52155598,0-100,0,0,0,Israel,2024-GAIRI-data.xlsx,Ranking
ISR,Israel,2025,16,195,0.07731958762886598,71.32,71.32,0-100,0,0,0,Israel,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
ITA,Italy,2019,15,194,0.07253886010362694,7.532833241521149,75.32833241521149,0-10,0,0,0,Italy,SHARED_-2019-Index-data-for-report.xlsx,Rankings
ITA,Italy,2020,25,172,0.14035087719298245,65.391,65.391,0-100,0,0,0,Italy,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ITA,Italy,2021,27,160,0.16352201257861634,67.07136413,67.07136413,0-100,0,0,0,Italy,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ITA,Italy,2022,24,181,0.12777777777777777,68.40631647,68.40631647,0-100,0,0,0,Italy,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
ITA,Italy,2023,26,193,0.13020833333333334,67.62584509,67.62584509,0-100,0,0,0,Italy,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
ITA,Italy,2024,25,188,0.12834224598930483,71.21652388,71.21652388,0-100,0,0,0,Italy,2024-GAIRI-data.xlsx,Ranking
ITA,Italy,2025,25,195,0.12371134020618557,68.81,68.81,0-100,0,0,0,Italy,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
JAM,Jamaica,2019,87,194,0.44559585492227977,4.475860206285714,44.758602062857136,0-10,0,0,0,Jamaica,SHARED_-2019-Index-data-for-report.xlsx,Rankings
JAM,Jamaica,2020,92,172,0.5321637426900585,38.357,38.357,0-100,0,0,0,Jamaica,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
JAM,Jamaica,2021,87,160,0.5408805031446541,41.49969775,41.49969775,0-100,0,0,0,Jamaica,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
JAM,Jamaica,2022,103,181,0.5666666666666667,37.09045226,37.09045226,0-100,0,0,0,Jamaica,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
JAM,Jamaica,2023,98,193,0.5052083333333334,41.31633222,41.31633222,0-100,0,0,0,Jamaica,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
JAM,Jamaica,2024,122,188,0.6470588235294118,37.79095056,37.79095056,0-100,0,0,0,Jamaica,2024-GAIRI-data.xlsx,Ranking
JAM,Jamaica,2025,99,195,0.5051546391752577,40.09,40.09,0-100,0,0,0,Jamaica,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
JOR,Jordan,2019,74,194,0.37823834196891193,4.927361624538021,49.27361624538021,0-10,0,0,0,Jordan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
JOR,Jordan,2020,79,172,0.45614035087719296,41.759,41.759,0-100,0,0,0,Jordan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
JOR,Jordan,2021,80,160,0.4968553459119497,44.37804843,44.37804843,0-100,0,0,0,Jordan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
JOR,Jordan,2022,63,181,0.34444444444444444,51.76399042,51.76399042,0-100,0,0,0,Jordan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
JOR,Jordan,2023,55,193,0.28125,56.8468117,56.8468117,0-100,0,0,0,Jordan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
JOR,Jordan,2024,49,188,0.25668449197860965,61.56757258,61.56757258,0-100,0,0,0,Jordan,2024-GAIRI-data.xlsx,Ranking
JOR,Jordan,2025,63,195,0.31958762886597936,56.07,56.07,0-100,0,0,0,Jordan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
JPN,Japan,2019,10,194,0.046632124352331605,8.582054959328348,85.82054959328347,0-10,0,0,0,Japan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
JPN,Japan,2020,13,172,0.07017543859649122,73.303,73.303,0-100,0,0,0,Japan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
JPN,Japan,2021,12,160,0.06918238993710692,76.17752679,76.17752679,0-100,0,0,0,Japan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
JPN,Japan,2022,9,181,0.044444444444444446,75.2536366,75.2536366,0-100,0,0,0,Japan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
JPN,Japan,2023,9,193,0.041666666666666664,75.07579217,75.07579217,0-100,0,0,0,Japan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
JPN,Japan,2024,12,188,0.058823529411764705,75.74917653,75.74917653,0-100,0,0,0,Japan,2024-GAIRI-data.xlsx,Ranking
JPN,Japan,2025,14,195,0.06701030927835051,72.24,72.24,0-100,0,0,0,Japan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
KAZ,Kazakhstan,2019,65,194,0.3316062176165803,5.235666218840438,52.356662188404385,0-10,0,0,0,Kazakhstan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
KAZ,Kazakhstan,2020,64,172,0.3684210526315789,46.554,46.554,0-100,0,0,0,Kazakhstan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KAZ,Kazakhstan,2021,66,160,0.4088050314465409,48.42782516,48.42782516,0-100,0,0,0,Kazakhstan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KAZ,Kazakhstan,2022,72,181,0.39444444444444443,45.78086433,45.78086433,0-100,0,0,0,Kazakhstan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
KAZ,Kazakhstan,2023,72,193,0.3697916666666667,48.55608275,48.55608275,0-100,0,0,0,Kazakhstan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
KAZ,Kazakhstan,2024,76,188,0.40106951871657753,51.40653433,51.40653433,0-100,0,0,0,Kazakhstan,2024-GAIRI-data.xlsx,Ranking
KAZ,Kazakhstan,2025,58,195,0.29381443298969073,56.7,56.7,0-100,0,0,0,Kazakhstan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
KEN,Kenya,2019,52,194,0.26424870466321243,5.672401122939887,56.724011229398876,0-10,0,0,0,Kenya,SHARED_-2019-Index-data-for-report.xlsx,Rankings
KEN,Kenya,2020,71,172,0.4093567251461988,43.656,43.656,0-100,0,0,0,Kenya,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KEN,Kenya,2021,78,160,0.48427672955974843,45.53691503,45.53691503,0-100,0,0,0,Kenya,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KEN,Kenya,2022,90,181,0.49444444444444446,40.35660716,40.35660716,0-100,0,0,0,Kenya,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
KEN,Kenya,2023,101,193,0.5208333333333334,40.18580433,40.18580433,0-100,0,0,0,Kenya,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
KEN,Kenya,2024,93,188,0.4919786096256685,43.55729827,43.55729827,0-100,0,0,0,Kenya,2024-GAIRI-data.xlsx,Ranking
KEN,Kenya,2025,68,195,0.34536082474226804,52.55,52.55,0-100,0,0,0,Kenya,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
KGZ,Kyrgyzstan,2019,97,194,0.49740932642487046,4.124979746,41.24979746,0-10,0,0,0,Kyrgyzstan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
KGZ,Kyrgyzstan,2020,102,172,0.5906432748538012,35.81,35.81,0-100,0,0,0,Kyrgyzstan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KGZ,Kyrgyzstan,2021,100,160,0.6226415094339622,37.60655564,37.60655564,0-100,0,0,0,Kyrgyzstan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KGZ,Kyrgyzstan,2022,119,181,0.6555555555555556,33.90924499,33.90924499,0-100,0,0,0,Kyrgyzstan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
KGZ,Kyrgyzstan,2023,131,193,0.6770833333333334,34.09800116,34.09800116,0-100,0,0,0,Kyrgyzstan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
KGZ,Kyrgyzstan,2024,134,188,0.7112299465240641,36.55450391,36.55450391,0-100,0,0,0,Kyrgyzstan,2024-GAIRI-data.xlsx,Ranking
KGZ,Kyrgyzstan,2025,119,195,0.6082474226804123,33.28,33.28,0-100,0,0,0,Kyrgyzstan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
KHM,Cambodia,2019,125,194,0.6424870466321243,2.809950551,28.09950551,0-10,0,0,0,Cambodia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
KHM,Cambodia,2020,128,172,0.7426900584795322,32.144,32.144,0-100,0,0,0,Cambodia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KHM,Cambodia,2021,119,160,0.7421383647798742,33.35277841,33.35277841,0-100,0,0,0,Cambodia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
KHM,Cambodia,2022,132,181,0.7277777777777777,31.1652904,31.1652904,0-100,0,0,0,Cambodia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
KHM,Cambodia,2023,145,193,0.75,31.87722576,31.87722576,0-100,0,0,0,Cambodia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
KHM,Cambodia,2024,133,188,0.7058823529411765,36.6318842,36.6318842,0-100,0,0,0,Cambodia,2024-GAIRI-data.xlsx,Ranking
KHM,Cambodia,2025,118,195,0.6030927835051546,33.91,33.91,0-100,0,0,0,Cambodia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
KIR,Kiribati,2019,176,194,0.9067357512953368,0.6436,6.436,0-10,0,0,0,Kiribati,SHARED_-2019-Index-data-for-report.xlsx,Rankings
KIR,Kiribati,2020,166,172,0.9649122807017544,24.677,24.677,0-100,0,0,0,Kiribati,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
